date,state,district,pincode,bio_age_5_17,bio_age_17,state_temp,district_temp,state/ut,district_master,state/ut_master,district_master,state_final,district_final
2025-04-01,Andhra Pradesh,Rangareddi,500005,27,116,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Karnataka,Gulbarga,585303,28,53,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Uttar Pradesh,Bara Banki,227302,302,165,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Andhra Pradesh,Rangareddi,500077,18,40,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Karnataka,Mysore,571301,33,65,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Uttar Pradesh,Faizabad,224205,123,53,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Odisha,Baleswar,756166,73,79,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,Uttar Pradesh,Faizabad,224203,124,40,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Gujarat,Kachchh,370105,152,169,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Andhra Pradesh,Cuddapah,516329,320,75,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Gujarat,Chhotaudepur,391170,197,186,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-04-01,Karnataka,Belgaum,591143,16,41,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Faizabad,224228,112,21,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Gujarat,Kachchh,370020,370,302,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Karnataka,Bellary,583218,31,131,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-04-01,Madhya Pradesh,Narsimhapur,487118,34,103,Madhya Pradesh,Narsimhapur,,,,,Madhya Pradesh,Narsimhapur
2025-04-01,Gujarat,Kachchh,370615,96,76,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Karnataka,Shimoga,577427,32,111,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-04-01,Jharkhand,Seraikela-kharsawan,833219,40,110,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-04-01,Karnataka,Gulbarga,585301,82,189,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Andhra Pradesh,Rangareddi,500058,13,64,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Pondicherry,Pondicherry,605011,14,38,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-04-01,Karnataka,Belgaum,591212,23,92,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Karnataka,Bangalore Rural,562114,417,340,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-04-01,Uttar Pradesh,Rae Bareli,229010,215,143,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Andhra Pradesh,Ananthapuramu,515201,380,32,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Assam,Sibsagar,785672,110,12,Assam,Sibsagar,,,,,Assam,Sibsagar
2025-04-01,Karnataka,Bangalore,560072,67,261,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Andhra Pradesh,Cuddapah,516150,161,67,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Andhra Pradesh,N. T. R,521456,17,21,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Odisha,Baleswar,756048,104,94,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,Karnataka,Bellary,583223,37,59,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-04-01,Uttar Pradesh,Bara Banki,225122,184,97,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Uttar Pradesh,Rae Bareli,229126,81,26,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Odisha,Baleswar,756041,154,112,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,Andhra Pradesh,Ananthapuramu,515511,257,26,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Uttar Pradesh,Bara Banki,225416,462,231,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Karnataka,Gulbarga,585322,19,42,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Andhra Pradesh,Cuddapah,516484,95,20,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Andhra Pradesh,Ananthapuramu,515341,54,10,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Uttar Pradesh,Rae Bareli,229130,207,84,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Uttar Pradesh,Bara Banki,225302,616,207,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Jharkhand,Purbi Singhbhum,831004,109,257,Jharkhand,Purbi Singhbhum,,,,,Jharkhand,Purbi Singhbhum
2025-04-01,Andhra Pradesh,N. T. R,521190,12,23,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Andhra Pradesh,Ananthapuramu,515159,122,15,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Gujarat,Kachchh,370601,34,32,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Karnataka,Bangalore,560028,12,69,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Gujarat,Kachchh,370410,102,89,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Andhra Pradesh,Ananthapuramu,515144,144,11,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Uttar Pradesh,Bara Banki,225405,379,105,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Uttar Pradesh,Faizabad,224121,171,81,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Uttar Pradesh,Rae Bareli,229127,308,94,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Gujarat,Kachchh,370610,35,22,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Telangana,Yadadri.,508286,12,19,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-04-01,Haryana,Gurgaon,122506,84,140,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-04-01,Karnataka,Chickmagalur,577111,21,63,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-04-01,Madhya Pradesh,Narsimhapur,487221,51,96,Madhya Pradesh,Narsimhapur,,,,,Madhya Pradesh,Narsimhapur
2025-04-01,Karnataka,Bangalore Rural,562122,153,124,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-04-01,Pondicherry,Pondicherry,605005,17,54,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-04-01,Karnataka,Mysore,570015,23,50,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Andhra Pradesh,Cuddapah,516115,347,82,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Karnataka,Shimoga,577201,68,221,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-04-01,Uttar Pradesh,Faizabad,224182,203,41,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Andhra Pradesh,Ananthapuramu,515741,390,26,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Karnataka,Bangalore Rural,562129,117,78,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-04-01,Uttar Pradesh,Rae Bareli,229128,229,75,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Andhra Pradesh,N. T. R,521241,12,20,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Karnataka,Mysore,571121,37,108,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Karnataka,Belgaum,591304,130,297,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Faizabad,224209,195,78,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Karnataka,Gulbarga,585302,126,224,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Haryana,Gurgaon,122505,275,213,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-04-01,Karnataka,Bangalore,560062,80,214,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Jammu and Kashmir,Badgam,191112,39,102,Jammu and Kashmir,Badgam,,,,,Jammu and Kashmir,Badgam
2025-04-01,Karnataka,Belgaum,591243,46,72,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Allahabad,221503,1364,347,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Gujarat,Kachchh,370165,479,419,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Karnataka,Chickmagalur,577131,13,23,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-04-01,Karnataka,Gulbarga,585307,19,28,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Karnataka,Bangalore,560071,11,32,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,West Bengal,Koch Bihar,736167,28,65,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-04-01,Karnataka,Gulbarga,585325,63,127,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Karnataka,Belgaum,591201,50,62,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Haryana,Gurgaon,122002,168,188,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-04-01,Andhra Pradesh,N. T. R,520004,25,34,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Karnataka,Belgaum,590008,17,30,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Andhra Pradesh,Y. S. R,516390,38,28,Andhra Pradesh,Y. S. R,,,,,Andhra Pradesh,Y. S. R
2025-04-01,Karnataka,Bangalore,560022,65,186,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Bangalore,560060,98,305,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Mysore,570019,107,257,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Andhra Pradesh,Cuddapah,516362,330,55,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Odisha,Debagarh,768109,201,273,Odisha,Debagarh,,,,,Odisha,Debagarh
2025-04-01,Karnataka,Bangalore,560037,121,241,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Odisha,JAJPUR,755008,93,144,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-04-01,Karnataka,Gulbarga,585236,30,84,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Karnataka,Mysore,571602,49,174,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Uttar Pradesh,Rae Bareli,229316,159,74,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Karnataka,Belgaum,591240,24,59,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Madhya Pradesh,Narsimhapur,487551,38,110,Madhya Pradesh,Narsimhapur,,,,,Madhya Pradesh,Narsimhapur
2025-04-01,Karnataka,Belgaum,591217,56,150,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Gujarat,Kachchh,370630,14,20,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Karnataka,Belgaum,591234,22,44,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Bara Banki,225301,542,219,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Gujarat,Kachchh,370150,138,123,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Gujarat,Kachchh,370650,45,40,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Gujarat,Chhotaudepur,391155,86,54,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-04-01,Odisha,JAJPUR,755007,138,159,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-04-01,Uttar Pradesh,Faizabad,224234,36,29,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Andhra Pradesh,N. T. R,520008,15,30,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Karnataka,Bangalore,560089,11,31,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Uttar Pradesh,Rae Bareli,229123,197,66,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Gujarat,Kachchh,370627,117,116,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Andhra Pradesh,Ananthapuramu,515521,220,11,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Odisha,Baleswar,756030,131,125,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,West Bengal,Koch Bihar,736158,12,37,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-04-01,Andhra Pradesh,Ananthapuramu,515465,169,11,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Andhra Pradesh,N. T. R,521185,66,31,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Uttar Pradesh,Faizabad,224001,674,393,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Uttar Pradesh,Faizabad,224153,186,81,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Karnataka,Bangalore,560077,95,205,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Jharkhand,Purbi Singhbhum,831017,59,160,Jharkhand,Purbi Singhbhum,,,,,Jharkhand,Purbi Singhbhum
2025-04-01,Karnataka,Belgaum,591244,21,43,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Allahabad,211001,363,263,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Andhra Pradesh,Rangareddi,501510,19,128,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Uttar Pradesh,Allahabad,229412,1209,154,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Jharkhand,Seraikela-kharsawan,831012,10,89,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-04-01,Karnataka,Belgaum,591215,19,24,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Bara Banki,227301,720,342,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Karnataka,Gulbarga,585324,48,84,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-04-01,Odisha,JAJPUR,755023,89,121,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-04-01,Andhra Pradesh,Ananthapuramu,515501,208,11,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Andhra Pradesh,N. T. R,520003,36,50,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Gujarat,Kachchh,370655,235,187,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Uttar Pradesh,Rae Bareli,229203,140,69,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Uttar Pradesh,Faizabad,224172,81,21,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Jammu and Kashmir,Shupiyan,192303,678,886,Jammu and Kashmir,Shupiyan,,,,,Jammu and Kashmir,Shupiyan
2025-04-01,Uttar Pradesh,Allahabad,212301,1286,374,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Odisha,JAJPUR,755027,46,70,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-04-01,Uttar Pradesh,Bara Banki,225207,415,151,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Andhra Pradesh,Ananthapuramu,515110,194,20,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Andhra Pradesh,N. T. R,520010,30,59,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-04-01,Pondicherry,Pondicherry,605501,10,87,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-04-01,Jharkhand,Seraikela-kharsawan,833101,14,49,Jharkhand,Seraikela-kharsawan,,,,,Jharkhand,Seraikela-kharsawan
2025-04-01,West Bengal,Koch Bihar,735224,11,14,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-04-01,Odisha,JAJPUR,755016,45,56,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-04-01,Uttar Pradesh,Allahabad,212503,435,185,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Karnataka,Belgaum,591235,96,96,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Gujarat,Kachchh,370415,46,29,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-04-01,Odisha,Baleswar,756001,119,123,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,Karnataka,Bangalore,560049,83,194,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Bangalore,560098,44,78,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Bangalore,560040,79,278,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Belgaum,591115,48,99,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Karnataka,Mysore,571103,28,66,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Karnataka,yadgir,585290,11,32,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-04-01,Karnataka,Bellary,583221,18,32,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-04-01,Karnataka,Belgaum,591110,40,45,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Karnataka,Bangalore,560013,21,47,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Uttar Pradesh,Allahabad,212307,382,118,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Karnataka,Bangalore,560032,215,495,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Andhra Pradesh,Y. S. R,516193,16,13,Andhra Pradesh,Y. S. R,,,,,Andhra Pradesh,Y. S. R
2025-04-01,Andhra Pradesh,Cuddapah,516269,1423,256,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Uttar Pradesh,Faizabad,224141,160,78,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Uttar Pradesh,Bara Banki,225414,263,139,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Andhra Pradesh,Ananthapuramu,515311,162,12,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Andhra Pradesh,Y. S. R,516172,28,15,Andhra Pradesh,Y. S. R,,,,,Andhra Pradesh,Y. S. R
2025-04-01,Karnataka,Bangalore,560024,34,90,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Bangalore,560034,30,67,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Belgaum,591108,35,79,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Gujarat,Chhotaudepur,391761,19,23,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-04-01,Uttar Pradesh,Rae Bareli,229210,24,30,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Uttar Pradesh,Bara Banki,225303,284,100,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Uttar Pradesh,Allahabad,212502,524,199,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Karnataka,Bangalore Rural,562111,92,73,Karnataka,Bangalore Rural,,,,,Karnataka,Bangalore Rural
2025-04-01,Uttar Pradesh,Rae Bareli,229122,342,118,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Karnataka,Belgaum,591122,86,68,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Allahabad,211003,1489,637,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-04-01,Andhra Pradesh,Ananthapuramu,515801,1147,118,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Karnataka,Mysore,571119,23,44,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Gujarat,Chhotaudepur,391156,14,20,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-04-01,Karnataka,Chickmagalur,577116,36,77,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-04-01,Uttar Pradesh,Faizabad,224127,301,74,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Andhra Pradesh,Ananthapuramu,515425,485,27,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Uttar Pradesh,Rae Bareli,229402,276,142,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Andhra Pradesh,Rangareddi,500079,45,185,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Andhra Pradesh,Ananthapuramu,515701,595,46,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Karnataka,Belgaum,591265,57,53,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Jharkhand,Pashchimi Singhbhum,833102,18,74,Jharkhand,Pashchimi Singhbhum,,,,,Jharkhand,Pashchimi Singhbhum
2025-04-01,Karnataka,Mysore,571302,26,62,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Uttar Pradesh,Faizabad,224229,117,49,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Odisha,ANUGUL,759119,18,41,Odisha,ANUGUL,,,,,Odisha,ANUGUL
2025-04-01,Odisha,JAJPUR,754214,16,28,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-04-01,Karnataka,Shimoga,577401,33,64,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-04-01,Punjab,Firozpur,152022,16,97,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-04-01,Karnataka,Shimoga,577413,38,65,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-04-01,Andhra Pradesh,Ananthapuramu,515761,753,73,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Andhra Pradesh,Rangareddi,500032,15,26,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Pondicherry,Pondicherry,605001,18,110,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-04-01,Assam,Sibsagar,785697,42,13,Assam,Sibsagar,,,,,Assam,Sibsagar
2025-04-01,Karnataka,Bangalore,560014,12,17,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Andhra Pradesh,Cuddapah,516128,159,63,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Karnataka,Bellary,583112,20,25,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-04-01,Pondicherry,Pondicherry,605502,19,97,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-04-01,Karnataka,Bangalore,560066,67,125,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Andhra Pradesh,Cuddapah,516163,69,16,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-04-01,Karnataka,Belgaum,590010,60,99,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Uttar Pradesh,Rae Bareli,229211,75,55,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Uttar Pradesh,Faizabad,224195,103,36,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-04-01,Karnataka,Mysore,571312,22,83,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-04-01,Karnataka,Shimoga,577222,16,48,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-04-01,Odisha,Baleswar,756003,163,173,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,Karnataka,Chickmagalur,577114,10,16,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-04-01,Uttar Pradesh,Bara Banki,225202,254,68,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-04-01,Karnataka,Bangalore,560005,63,187,Karnataka,Bangalore,,,,,Karnataka,Bangalore
2025-04-01,Karnataka,Belgaum,591216,18,29,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-04-01,Assam,Sibsagar,785640,106,56,Assam,Sibsagar,,,,,Assam,Sibsagar
2025-04-01,Andhra Pradesh,Rangareddi,500070,45,183,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-04-01,Madhya Pradesh,Narsimhapur,487330,12,60,Madhya Pradesh,Narsimhapur,,,,,Madhya Pradesh,Narsimhapur
2025-04-01,West Bengal,Haora,711226,13,30,West Bengal,Haora,,,,,West Bengal,Haora
2025-04-01,Uttar Pradesh,Rae Bareli,229307,227,87,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Odisha,Baleswar,756056,71,63,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-04-01,Uttar Pradesh,Rae Bareli,229216,139,69,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-04-01,Karnataka,Shimoga,577428,35,86,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-04-01,Karnataka,Chickmagalur,577140,11,26,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-04-01,Andhra Pradesh,Ananthapuramu,515591,421,27,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-04-01,Karnataka,Mysore,571189,29,50,Karnataka,Mysore,,,,,Karnataka,Mysore
